01,ANTIOQUIA,001,MEDELLIN,1402,I.E. JORGE ROBLEDO,4,00007072,00005835,000033,07,COMUNA 7 ROBLEDO
01,ANTIOQUIA,001,MEDELLIN,1403,I.E.MARISCAL ROBLEDO,4,00003468,00003827,000019,07,COMUNA 7 ROBLEDO
01,ANTIOQUIA,001,MEDELLIN,1404,SEC.ESC. SANTA MARGARITA,4,00004178,00003108,000019,07,COMUNA 7 ROBLEDO
01,ANTIOQUIA,001,MEDELLIN,1405,COLEGIO FERRINI,4,00005680,00004731,000027,07,COMUNA 7 ROBLEDO
01,ANTIOQUIA,001,MEDELLIN,1406,I.E.CAMILO MORA CARRASQUILLA,4,00001636,00001393,000008,07,COMUNA 7 ROBLEDO
01,ANTIOQUIA,001,MEDELLIN,1407,COL MAYOR DE ANTIOQUIA,4,00002110,00001795,000010,07,COMUNA 7 ROBLEDO
01,ANTIOQUIA,001,MEDELLIN,1408,IE BARRIO OLAYA HERRERA,4,00000819,00000540,000004,07,COMUNA 7 ROBLEDO
01,ANTIOQUIA,001,MEDELLIN,1501,I.E. JUAN DE DIOS CARVAJAL,4,00005560,00004963,000027,08,COMUNA 8 VILLA HERMOSA
01,ANTIOQUIA,001,MEDELLIN,1502,I.E. JUAN DE LA CRUZ POSADA,4,00003150,00002444,000015,08,COMUNA 8 VILLA HERMOSA
01,ANTIOQUIA,001,MEDELLIN,1503,I.E.JOSE CELESTINO MUTIS,4,00001945,00001577,000009,08,COMUNA 8 VILLA HERMOSA
01,ANTIOQUIA,001,MEDELLIN,1504,INST.METROPOLITANO (I.T.M),4,00000965,00000942,000005,08,COMUNA 8 VILLA HERMOSA
01,ANTIOQUIA,001,MEDELLIN,1505,SEC.ESC.JULIA AGUDELO,4,00012271,00009375,000055,08,COMUNA 8 VILLA HERMOSA
01,ANTIOQUIA,001,MEDELLIN,1506,SEC.ESC.NI�O JESUS DE PRAGA,4,00001864,00001231,000008,08,COMUNA 8 VILLA HERMOSA
01,ANTIOQUIA,001,MEDELLIN,1507,I.E.SOL DE ORIENTE,4,00001856,00001532,000009,08,COMUNA 8 VILLA HERMOSA
01,ANTIOQUIA,001,MEDELLIN,1508,IE LUIS CARLOS GALAN SARMIENTO PPAL,4,00001398,00001257,000007,08,COMUNA 8 VILLA HERMOSA
01,ANTIOQUIA,001,MEDELLIN,1509,IE ESC NORMAL SUPERIOR DE MEDELLIN,4,00000489,00000377,000003,08,COMUNA 8 VILLA HERMOSA
01,ANTIOQUIA,001,MEDELLIN,1601,I.E. VILLA TURBAY,4,00002490,00001842,000011,08,COMUNA 8 VILLA HERMOSA
01,ANTIOQUIA,001,MEDELLIN,1602,SEC.ESCUELA LAS ESTANCIAS,4,00001737,00001319,000008,08,COMUNA 8 VILLA HERMOSA
01,ANTIOQUIA,001,MEDELLIN,1603,SEC.ESC.SOR MARIA LUISA COURB,4,00004790,00003619,000022,08,COMUNA 8 VILLA HERMOSA
01,ANTIOQUIA,001,MEDELLIN,1604,I.E. SAN FRANCISCO DE ASIS,4,00003944,00003255,000019,08,COMUNA 8 VILLA HERMOSA
01,ANTIOQUIA,001,MEDELLIN,1605,IE FELIX HENAO BOTERO,4,00003667,00003044,000018,08,COMUNA 8 VILLA HERMOSA
01,ANTIOQUIA,001,MEDELLIN,1606,IE GABRIEL GARCIA MARQUEZ,4,00000167,00000103,000001,08,COMUNA 8 VILLA HERMOSA
01,ANTIOQUIA,001,MEDELLIN,1701,I.E.GUADALUPANO LA SALLE,4,00007246,00005725,000033,09,COMUNA 9 BUENOS AIRES
01,ANTIOQUIA,001,MEDELLIN,1702,I.E. MERCEDITAS GOMEZ MARTINE,4,00006546,00004938,000030,09,COMUNA 9 BUENOS AIRES
01,ANTIOQUIA,001,MEDELLIN,1703,I.E. MANUEL JOSE CAICEDO,4,00005052,00004329,000024,09,COMUNA 9 BUENOS AIRES
01,ANTIOQUIA,001,MEDELLIN,1704,I.E. LA MILAGROSA,4,00010638,00008371,000049,09,COMUNA 9 BUENOS AIRES
01,ANTIOQUIA,001,MEDELLIN,1705,COLEGIO EUCARISTICO,4,00002391,00001875,000011,09,COMUNA 9 BUENOS AIRES
01,ANTIOQUIA,001,MEDELLIN,1706,SENA SD BUENOS AIRES,4,00000641,00000663,000004,09,COMUNA 9 BUENOS AIRES
01,ANTIOQUIA,001,MEDELLIN,1707,IE ARZOBISPO TULIO BOTERO SALAZAR,4,00000363,00000264,000002,09,COMUNA 9 BUENOS AIRES
01,ANTIOQUIA,001,MEDELLIN,1708,IE MADRE LAURA,4,00000536,00000465,000003,09,COMUNA 9 BUENOS AIRES
01,ANTIOQUIA,001,MEDELLIN,1801,I.E. LORETO GABRIELA GOMEZ CA,4,00004452,00003768,000021,09,COMUNA 9 BUENOS AIRES
01,ANTIOQUIA,001,MEDELLIN,1802,I.E.� FEDERICO OZANAM,4,00007337,00006623,000036,09,COMUNA 9 BUENOS AIRES
01,ANTIOQUIA,001,MEDELLIN,1803,ESCUELA NORMAL SUPERIOR ANT.,4,00004883,00003810,000023,09,COMUNA 9 BUENOS AIRES
01,ANTIOQUIA,001,MEDELLIN,1804,SEC. ESC. JOSE DE SAN MARTIN,4,00006060,00004952,000028,09,COMUNA 9 BUENOS AIRES
01,ANTIOQUIA,001,MEDELLIN,1805,SEC. ESC. JUAN CANCIO RESTREPO,4,00000563,00000428,000003,09,COMUNA 9 BUENOS AIRES
01,ANTIOQUIA,001,MEDELLIN,1901,I.E. TULIO OSPINA,4,00006139,00005959,000031,10,COMUNA 10 LA CANDELARIA
01,ANTIOQUIA,001,MEDELLIN,1902,SEC.ESC.AGUSTIN NIETO CABALLE,4,00001552,00001275,000008,10,COMUNA 10 LA CANDELARIA
01,ANTIOQUIA,001,MEDELLIN,1903,COLEGIO SALESIANO EL SUFRAGIO,4,00008531,00007196,000040,10,COMUNA 10 LA CANDELARIA
01,ANTIOQUIA,001,MEDELLIN,1904,I.E. CEFA,4,00009567,00005867,000040,10,COMUNA 10 LA CANDELARIA
01,ANTIOQUIA,001,MEDELLIN,1905,I.E. HECTOR ABAD GOMEZ,4,00003417,00006489,000026,10,COMUNA 10 LA CANDELARIA
01,ANTIOQUIA,001,MEDELLIN,1906,IE JAVIER A LONDO�O,4,00001119,00000985,000006,10,COMUNA 10 LA CANDELARIA
01,ANTIOQUIA,001,MEDELLIN,1907,I.T.M. (PRADO CENTRO),4,00001020,00001157,000006,10,COMUNA 10 LA CANDELARIA
01,ANTIOQUIA,001,MEDELLIN,2001,CENTRO COMERCIAL SAN DIEGO,4,00009466,00007792,000044,10,COMUNA 10 LA CANDELARIA
01,ANTIOQUIA,001,MEDELLIN,2002,ALCALDIA MUNICIPAL (SOTANO),4,00005808,00007843,000035,10,COMUNA 10 LA CANDELARIA
01,ANTIOQUIA,001,MEDELLIN,2003,SENA,4,00002410,00003750,000016,10,COMUNA 10 LA CANDELARIA
01,ANTIOQUIA,001,MEDELLIN,2004,UNIVERSIDAD CLARETIANA,4,00000745,00000710,000004,10,COMUNA 10 LA CANDELARIA
01,ANTIOQUIA,001,MEDELLIN,2101,INSTITUTO JORGE ROBLEDO,4,00005032,00004339,000024,11,COMUNA 11 LAURELES
01,ANTIOQUIA,001,MEDELLIN,2102,INST.EDUC. MATER DEI,4,00006410,00004866,000029,11,COMUNA 11 LAURELES
01,ANTIOQUIA,001,MEDELLIN,2103,I.E. MARCO FIDEL SUAREZ,4,00005285,00005440,000028,11,COMUNA 11 LAURELES
01,ANTIOQUIA,001,MEDELLIN,2104,COLEGIO CALASANZ FEMENINO,4,00004763,00003418,000021,11,COMUNA 11 LAURELES
01,ANTIOQUIA,001,MEDELLIN,2105,COL SAN IGNACIO SD MAYORES,4,00001318,00001367,000007,11,COMUNA 11 LAURELES
01,ANTIOQUIA,001,MEDELLIN,2106,SEC. ESC. CARLOS OBANDO VELASCO,4,00000535,00000432,000003,11,COMUNA 11 LAURELES
01,ANTIOQUIA,001,MEDELLIN,2201,SEC.ESC. AGRUPACION COLOMBIA,4,00006825,00005207,000031,11,COMUNA 11 LAURELES
01,ANTIOQUIA,001,MEDELLIN,2202,I.E. LUCRECIO JARAMILLO VELEZ,4,00009894,00007330,000044,11,COMUNA 11 LAURELES
01,ANTIOQUIA,001,MEDELLIN,2203,COLEGIO BETLEHEMITAS,4,00003065,00002082,000014,11,COMUNA 11 LAURELES
01,ANTIOQUIA,001,MEDELLIN,2204,COL.SAN IGNACIO (SEC.INFANTIL),4,00001743,00001523,000009,11,COMUNA 11 LAURELES
01,ANTIOQUIA,001,MEDELLIN,2205,UNIVERSIDAD ADVENTISTA,4,00001937,00001594,000009,11,COMUNA 11 LAURELES
01,ANTIOQUIA,001,MEDELLIN,2206,UNIVERSIDAD PONTIFICIA BOLIVARIANA,4,00004434,00003645,000021,11,COMUNA 11 LAURELES
01,ANTIOQUIA,001,MEDELLIN,2301,SEC. ESC. SANTA LUCIA,4,00006684,00004892,000030,12,COMUNA 12 LA AMERICA
01,ANTIOQUIA,001,MEDELLIN,2302,I.E. CONCEJO DE MEDELLIN,4,00011119,00009076,000052,12,COMUNA 12 LA AMERICA
01,ANTIOQUIA,001,MEDELLIN,2303,I.E. LA PIEDAD,4,00005739,00004193,000026,12,COMUNA 12 LA AMERICA
01,ANTIOQUIA,001,MEDELLIN,2304,I.E.SANTA ROSA DE LIMA,4,00002314,00001778,000011,12,COMUNA 12 LA AMERICA
01,ANTIOQUIA,001,MEDELLIN,2305,IE LOLA GONZALEZ,4,00001488,00001064,000007,12,COMUNA 12 LA AMERICA
01,ANTIOQUIA,001,MEDELLIN,2306,INST FERRINI CALASANZ,4,00001261,00001069,000006,12,COMUNA 12 LA AMERICA
01,ANTIOQUIA,001,MEDELLIN,2401,I.E. RAFAEL URIBE URIBE,4,00005792,00004335,000026,12,COMUNA 12 LA AMERICA
01,ANTIOQUIA,001,MEDELLIN,2402,SEC.ESC.RAFAEL URIBE URIBE,4,00002134,00002072,000011,12,COMUNA 12 LA AMERICA
01,ANTIOQUIA,001,MEDELLIN,2403,SEC. ESC. PEDRO DE CASTRO,4,00007634,00006070,000035,12,COMUNA 12 LA AMERICA
01,ANTIOQUIA,001,MEDELLIN,2404,I.E.FRANCISCO ANTONIO ZEA,4,00002255,00001745,000011,12,COMUNA 12 LA AMERICA
01,ANTIOQUIA,001,MEDELLIN,2405,I.E AMERICA,4,00001418,00001091,000007,12,COMUNA 12 LA AMERICA
01,ANTIOQUIA,001,MEDELLIN,2406,I.E.SAMUEL BARRIENTOS,4,00000996,00000790,000005,12,COMUNA 12 LA AMERICA
01,ANTIOQUIA,001,MEDELLIN,2407,LICEO SALAZAR Y HERRERA,4,00002754,00002029,000013,12,COMUNA 12 LA AMERICA
01,ANTIOQUIA,001,MEDELLIN,2501,I.E. BLANQUIZAL,4,00003117,00002484,000015,13,COMUNA 13 SAN JAVIER
01,ANTIOQUIA,001,MEDELLIN,2502,SEC. ESC. REPUBLICA DE PANAMA,4,00003445,00002738,000016,13,COMUNA 13 SAN JAVIER
01,ANTIOQUIA,001,MEDELLIN,2503,I.E JUAN XXIII,4,00002223,00001783,000011,13,COMUNA 13 SAN JAVIER
01,ANTIOQUIA,001,MEDELLIN,2504,SEC. ESC. MONSE�OR PERDOMO,4,00007996,00003534,000030,13,COMUNA 13 SAN JAVIER
01,ANTIOQUIA,001,MEDELLIN,2505,SEC.ESC.PIO XII,4,00003601,00005414,000023,13,COMUNA 13 SAN JAVIER
01,ANTIOQUIA,001,MEDELLIN,2506,I.E.STELLA VELEZ LONDO�O,4,00000994,00000690,000005,13,COMUNA 13 SAN JAVIER
